 pedido;fecha_pedido;fecha;financial_status;total;subtotal;shipping;taxes;discount_code;discount_amount;sku;producto;cantidad;precio_unitario;ImportadoIA;descuento_item;categoria_producto;canal;ciudad;departamento;payment_method;risk_level
2841;2025-10-16 22:34:38-05:00;2025-10-16;paid;579.800,00;579.800,00;0,00;0,00;ELEVENPRO10;0,00;1217;Pantaloneta Estelar Opa Shadow Ride - M;1;289.900,00;NO;0.0;Pantalonetas;web;Villeta;Cundinamarca;Addi Payment;Low
2842;2025-10-17 19:57:51-05:00;2025-10-17;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / M / Masculino;1;124.900,00;SI;0.0;Jerseys;web;Villamaria;Caldas;Addi Payment;Low
2843;2025-10-18 13:29:08-05:00;2025-10-18;paid;249.800,00;249.800,00;0,00;19.942,02;ELEVENPRO10;0,00;80305;Jersey Vuelta a EspaÃ±a - Negro / M / Femenino;1;124.900,00;SI;0.0;Jerseys;web;Tunja;Boyacá;Addi Payment;Low
2843;2025-10-18 13:29:08-05:00;2025-10-18;paid;249.800,00;249.800,00;0,00;19.942,02;ELEVENPRO10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Blanco / M / Femenino;1;124.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2844;2025-10-18 15:16:52-05:00;2025-10-18;paid;771.620,00;771.620,00;0,00;81.541,93;ELEVENPRO10;57.980,00;3404;Pantaloneta Estelar Deep Blue - M;1;289.900,00;NO;0.0;Pantalonetas;web;Sin información;Sin información;Addi Payment;Low
2844;2025-10-18 15:16:52-05:00;2025-10-18;paid;771.620,00;771.620,00;0,00;81.541,93;ELEVENPRO10;57.980,00;1240;Pantaloneta Davos Midnight - L;1;289.900,00;NO;0.0;Pantalonetas;web;Ramiriqui;Boyacá;Addi Payment;Low
2844;2025-10-18 15:16:52-05:00;2025-10-18;paid;771.620,00;771.620,00;0,00;81.541,93;ELEVENPRO10;57.980,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / L / Masculino;1;124.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2844;2025-10-18 15:16:52-05:00;2025-10-18;paid;771.620,00;771.620,00;0,00;81.541,93;ELEVENPRO10;57.980,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / M / Femenino;1;124.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2846;2025-10-22 19:32:12-05:00;2025-10-22;paid;624.500,00;624.500,00;0,00;99.710,08;ELEVENPRO10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / L / Masculino;3;124.900,00;SI;0.0;Jerseys;web;Arboletes;Antioquia;Addi Payment;Low
2846;2025-10-22 19:32:12-05:00;2025-10-22;paid;624.500,00;624.500,00;0,00;99.710,08;ELEVENPRO10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / S / Masculino;2;124.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2848;2025-10-23 14:34:44-05:00;2025-10-23;paid;289.900,00;289.900,00;0,00;0,00;ELEVENPRO10;0,00;1219;Pantaloneta Estelar Opa Navy Ride - M;1;289.900,00;NO;0.0;Pantalonetas;web;Riohacha;La Guajira;Addi Payment;Low
2850;2025-10-23 21:16:46-05:00;2025-10-23;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / S / Masculino;1;124.900,00;SI;0.0;Jerseys;web;Sevilla;Valle Del Cauca;Addi Payment;Low
2852;2025-10-24 10:11:57-05:00;2025-10-24;paid;137.310,00;122.310,00;15.000,00;0,00;ELEVENPRO10;13.590,00;40005;Licra deportiva Running - Black / S;1;135.900,00;NO;0.0;Licras Deportivas;web;Montería;Córdoba;Addi Payment;Low
2853;2025-10-24 15:02:43-05:00;2025-10-24;paid;160.810,00;160.810,00;0,00;19.942,02;ELEVENPRO10;3.990,00;815001;Calcetines Sublimados - L;1;39.900,00;NO;0.0;Calcetines;web;Montería;Córdoba;Addi Payment + Wompi;Low
2853;2025-10-24 15:02:43-05:00;2025-10-24;paid;160.810,00;160.810,00;0,00;19.942,02;ELEVENPRO10;3.990,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / M / Masculino;1;124.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Addi Payment + Wompi;Low
2855;2025-10-25 17:54:34-05:00;2025-10-25;paid;289.900,00;289.900,00;0,00;0,00;ELEVENPRO10;0,00;3461;Pantaloneta Estelar Arena Speed - M;1;289.900,00;NO;0.0;Pantalonetas;web;La Jagua De Ibirico;Cesar;Addi Payment;Low
2862;2025-10-29 13:02:00-05:00;2025-10-29;paid;455.880,00;455.880,00;0,00;0,00;ELEVENPRO10;0,00;26956;Enterizo Manga Corta - M;1;227.940,00;NO;0.0;Enterizo;web;Villa Del Rosario;Norte De Santander;Addi Payment + Wompi;Low
2862;2025-10-29 13:02:00-05:00;2025-10-29;paid;455.880,00;455.880,00;0,00;0,00;ELEVENPRO10;0,00;26938;Enterizo Manga Corta - M;1;227.940,00;NO;0.0;Enterizo;web;Sin información;Sin información;Addi Payment + Wompi;Low
2863;2025-10-29 15:28:11-05:00;2025-10-29;paid;259.800,00;259.800,00;0,00;0,00;ELEVENPRO10;0,00;1249;Pantaloneta de entrenamiento Midnight Pro - L / Dark blue;1;129.900,00;NO;0.0;Pantalonetas;web;Barrancabermeja;Santander;Wompi;Low
2863;2025-10-29 15:28:11-05:00;2025-10-29;paid;259.800,00;259.800,00;0,00;0,00;ELEVENPRO10;0,00;1246;Pantaloneta de entrenamiento Midnight Pro - L / Black;1;129.900,00;NO;0.0;Pantalonetas;web;Sin información;Sin información;Wompi;Low
2864;2025-10-29 21:02:40-05:00;2025-10-29;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Blanco / L / Masculino;1;124.900,00;SI;0.0;Jerseys;web;Bogotá;Bogotá D.C.;Addi Payment + Wompi;Low
2870;2025-10-31 20:12:17-05:00;2025-10-31;paid;539.800,00;539.800,00;0,00;0,00;ELEVENPRO10;0,00;80305;Jersey Tope de Gama Manga Corta - XL;1;249.900,00;NO;0.0;Jerseys;web;Fusagasugá;Cundinamarca;Addi Payment;Low
2870;2025-10-31 20:12:17-05:00;2025-10-31;paid;539.800,00;539.800,00;0,00;0,00;ELEVENPRO10;0,00;1216;Pantaloneta Estelar Opa Grafito men - XL;1;289.900,00;NO;0.0;Pantalonetas;web;Sin información;Sin información;Addi Payment;Low
2872;2025-11-02 14:35:56-05:00;2025-11-02;paid;162.800,00;162.800,00;0,00;19.942,02;ELEVENPRO10;0,00;2002;Buff de ciclismo - M / Black;1;37.900,00;NO;0.0;Buff;web;Chiquinquirá;Boyacá;Addi Payment;Low
2872;2025-11-02 14:35:56-05:00;2025-11-02;paid;162.800,00;162.800,00;0,00;19.942,02;ELEVENPRO10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / L / Masculino;1;124.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2873;2025-11-02 22:29:59-05:00;2025-11-02;paid;131.910,00;116.910,00;15.000,00;0,00;ELEVENPRO10;12.990,00;1246;Pantaloneta de entrenamiento Midnight Pro - L / Black;1;129.900,00;NO;0.0;Pantalonetas;web;Bosconia;Cesar;Addi Payment;Low
2875;2025-11-03 15:45:08-05:00;2025-11-03;paid;264.800,00;264.800,00;0,00;0,00;ELEVENPRO10;0,00;90473;Giro Jersey Edicion especial 2025 Hombre - Azul / M / Manga Larga;1;134.900,00;NO;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2875;2025-11-03 15:45:08-05:00;2025-11-03;paid;264.800,00;264.800,00;0,00;0,00;ELEVENPRO10;0,00;1246;Pantaloneta de entrenamiento Midnight Pro - M / Black;1;129.900,00;NO;0.0;Pantalonetas;web;Bogotá;Bogotá D.C.;Addi Payment;Low
2878;2025-11-05 14:04:53-05:00;2025-11-05;paid;104.900,00;89.900,00;15.000,00;0,00;ELEVENPRO10;0,00;99999;T-Shirt MaratÃ³n MedellÃ­n - M / Masculino;1;89.900,00;NO;0.0;Camisetas;web;Guacarí;Valle Del Cauca;Addi Payment;Low
2882;2025-11-06 14:36:05-05:00;2025-11-06;paid;137.310,00;122.310,00;15.000,00;0,00;ELEVENPRO10;13.590,00;40007;Licra deportiva Running - Black / M;1;135.900,00;NO;0.0;Licras Deportivas;web;Bogotá;Bogotá D.C.;Addi Payment;Low
2890;2025-11-08 12:41:38-05:00;2025-11-08;paid;254.800,00;254.800,00;0,00;0,00;ELEVEN10, ELEVEN10;0,00;1249;Pantaloneta de entrenamiento Midnight Pro - L / Dark blue;1;129.900,00;NO;0.0;Pantalonetas;web;Sin información;Sin información;Addi Payment + Wompi;Low
2890;2025-11-08 12:41:38-05:00;2025-11-08;paid;254.800,00;254.800,00;0,00;0,00;ELEVEN10, ELEVEN10;0,00;80305;Jersey Vuelta a EspaÃ±a - Rojo / 2XL / Masculino;1;124.900,00;SI;0.0;Jerseys;web;Ciudad Bolívar;Antioquia;Addi Payment + Wompi;Low
2894;2025-11-25 07:32:27-05:00;2025-11-25;paid;249.800,00;249.800,00;0,00;0,00;ELEVEN10, ELEVEN10;0,00;80305;Jersey Vuelta a EspaÃ±a - Rojo / M / Masculino;1;124.900,00;SI;0.0;Jerseys;web;Turbo;Antioquia;Addi Payment + Wompi;Low
2894;2025-11-25 07:32:27-05:00;2025-11-25;paid;249.800,00;249.800,00;0,00;0,00;ELEVEN10, ELEVEN10;0,00;80305;Jersey Vuelta a EspaÃ±a - Rojo / XL / Masculino;1;124.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Addi Payment + Wompi;Low
2896;2025-11-25 09:28:48-05:00;2025-11-25;paid;374.700,00;374.700,00;0,00;0,00;ELEVEN10, ELEVEN10;0,00;80305;Jersey Vuelta a EspaÃ±a - Rojo / M / Femenino;1;124.900,00;SI;0.0;Jerseys;web;Turbo;Antioquia;Addi Payment;Low
2896;2025-11-25 09:28:48-05:00;2025-11-25;paid;374.700,00;374.700,00;0,00;0,00;ELEVEN10, ELEVEN10;0,00;80305;Jersey Vuelta a EspaÃ±a - Rojo / L / Masculino;2;124.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2897;2025-11-25 09:58:02-05:00;2025-11-25;paid;249.800,00;249.800,00;0,00;0,00;ELEVEN10, ELEVEN10;0,00;80305;Jersey Vuelta a EspaÃ±a - Rojo / XL / Masculino;1;124.900,00;SI;0.0;Jerseys;web;Turbo;Antioquia;Addi Payment;Low
2897;2025-11-25 09:58:02-05:00;2025-11-25;paid;249.800,00;249.800,00;0,00;0,00;ELEVEN10, ELEVEN10;0,00;80305;Jersey Vuelta a EspaÃ±a - Rojo / M / Masculino;1;124.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2898;2025-11-25 19:29:38-05:00;2025-11-25;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVEN10, ELEVEN10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Blanco / S / Masculino;1;124.900,00;SI;0.0;Jerseys;web;Bogotá;Bogotá D.C.;Addi Payment;Low
2899;2025-11-26 12:49:50-05:00;2025-11-26;paid;249.800,00;249.800,00;0,00;0,00;ELEVEN10, ELEVEN10;0,00;80305;Jersey Vuelta a EspaÃ±a - Rojo / 2XL / Masculino;1;124.900,00;SI;0.0;Jerseys;web;Turbo;Antioquia;Addi Payment;Low
2899;2025-11-26 12:49:50-05:00;2025-11-26;paid;249.800,00;249.800,00;0,00;0,00;ELEVEN10, ELEVEN10;0,00;80305;Jersey Vuelta a EspaÃ±a - Rojo / L / Masculino;1;124.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2904;2025-11-29 16:08:48-05:00;2025-11-29;paid;124.900,00;124.900,00;0,00;19.942,02;ELEVEN10, ELEVEN10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / M / Masculino;1;124.900,00;SI;0.0;Jerseys;web;Palestina;Caldas;Addi Payment + Wompi;Low
2905;2025-11-29 20:38:39-05:00;2025-11-29;paid;134.900,00;134.900,00;0,00;0,00;ELEVEN10, ELEVEN10;0,00;80487;Tour de Francia EdiciÃ³n Especial 2025 - Amarillo / XL / Manga larga hombre;1;134.900,00;SI;0.0;Jerseys;web;Bogotá;Bogotá D.C.;Addi Payment + Wompi;Low
2906;2025-12-01 11:47:59-05:00;2025-12-01;paid;249.800,00;249.800,00;0,00;39.884,03;ELEVEN10, ELEVEN10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / S / Femenino;1;124.900,00;SI;0.0;Jerseys;web;Montería;Córdoba;Wompi;Low
2906;2025-12-01 11:47:59-05:00;2025-12-01;paid;249.800,00;249.800,00;0,00;39.884,03;ELEVEN10, ELEVEN10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Blanco / S / Femenino;1;124.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Wompi;Low
2907;2025-12-01 17:25:43-05:00;2025-12-01;paid;129.900,00;129.900,00;0,00;0,00;ELEVEN10, ELEVEN10;0,00;1249;Pantaloneta de entrenamiento Midnight Pro - S / Dark blue;1;129.900,00;NO;0.0;Pantalonetas;web;Zipaquirá;Cundinamarca;Addi Payment;Low
2908;2025-12-02 08:58:22-05:00;2025-12-02;paid;289.900,00;289.900,00;0,00;0,00;ELEVEN10, ELEVEN10;0,00;3406;Pantaloneta Estelar Ivory Sprint - M;1;289.900,00;NO;0.0;Pantalonetas;web;Villavicencio;Meta;Addi Payment;Medium
2910;2025-12-03 19:08:49-05:00;2025-12-03;paid;374.700,00;374.700,00;0,00;59.826,05;ELEVEN10, ELEVEN10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / S / Masculino;1;124.900,00;SI;0.0;Jerseys;web;Armenia;Quindío;Addi Payment;Low
2910;2025-12-03 19:08:49-05:00;2025-12-03;paid;374.700,00;374.700,00;0,00;59.826,05;ELEVEN10, ELEVEN10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / S / Femenino;1;124.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2910;2025-12-03 19:08:49-05:00;2025-12-03;paid;374.700,00;374.700,00;0,00;59.826,05;ELEVEN10, ELEVEN10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / M / Masculino;1;124.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2911;2025-12-04 08:13:40-05:00;2025-12-04;paid;124.900,00;124.900,00;0,00;19.942,02;ELEVEN10, ELEVEN10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / M / Masculino;1;124.900,00;SI;0.0;Jerseys;web;Bogotá;Bogotá D.C.;Addi Payment;Low
2913;2025-12-06 13:36:38-05:00;2025-12-06;paid;144.900,00;129.900,00;15.000,00;0,00;ELEVEN10, ELEVEN10;0,00;3446;Pantaloneta de entrenamiento Dama - S / Black;1;129.900,00;NO;0.0;Pantalonetas;web;Armenia;Quindío;Addi Payment;Low
2915;2025-12-08 09:59:41-05:00;2025-12-08;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVEN10, ELEVEN10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Blanco / M / Femenino;1;124.900,00;SI;0.0;Jerseys;web;Villeta;Cundinamarca;Addi Payment;Low
2917;2025-12-10 13:39:35-05:00;2025-12-10;paid;289.900,00;289.900,00;0,00;0,00;ELEVEN10, ELEVEN10;0,00;1217;Pantaloneta Estelar Opa Shadow Ride - L;1;289.900,00;NO;0.0;Pantalonetas;web;Santa Rosa De Viterbo;Boyacá;Wompi;Low
2918;2025-12-11 15:08:00-05:00;2025-12-11;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVEN10, ELEVEN10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / 2XL / Masculino;1;124.900,00;SI;0.0;Jerseys;web;Calima-Darién;Valle Del Cauca;Addi Payment;Low
2920;2025-12-14 17:13:45-05:00;2025-12-14;paid;379.700,00;379.700,00;0,00;39.884,03;ELEVEN10, ELEVEN10;0,00;3446;Pantaloneta de entrenamiento Dama - M / Black;1;129.900,00;NO;0.0;Pantalonetas;web;Marquetalia;Caldas;Addi Payment;Low
2920;2025-12-14 17:13:45-05:00;2025-12-14;paid;379.700,00;379.700,00;0,00;39.884,03;ELEVEN10, ELEVEN10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Blanco / M / Masculino;2;124.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2921;2025-12-15 07:56:17-05:00;2025-12-15;paid;144.900,00;129.900,00;15.000,00;0,00;ELEVEN10, ELEVEN10;0,00;3446;Pantaloneta de entrenamiento Dama - M / Black;1;129.900,00;NO;0.0;Pantalonetas;web;Bogotá;Bogotá D.C.;Addi Payment + Wompi;Low
2923;2025-12-17 22:10:44-05:00;2025-12-17;paid;144.900,00;129.900,00;15.000,00;0,00;ELEVEN10, ELEVEN10;0,00;1246;Pantaloneta de entrenamiento Midnight Pro - S / Black;1;129.900,00;NO;0.0;Pantalonetas;web;Neiva;Huila;Addi Payment;Low
2925;2025-12-19 02:15:14-05:00;2025-12-19;paid;144.900,00;129.900,00;15.000,00;0,00;ELEVEN10, ELEVEN10;0,00;1247;Pantaloneta de entrenamiento Midnight Pro - S / Dark red;1;129.900,00;NO;0.0;Pantalonetas;web;Sogamoso;Boyacá;Addi Payment;Low
2926;2025-12-19 08:23:45-05:00;2025-12-19;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVEN10, ELEVEN10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Blanco / M / Masculino;1;124.900,00;SI;0.0;Jerseys;web;Bogotá;Bogotá D.C.;Wompi;Low
2927;2025-12-20 09:44:22-05:00;2025-12-20;paid;254.800,00;254.800,00;0,00;19.942,02;ELEVEN10, ELEVEN10;0,00;1246;Pantaloneta de entrenamiento Midnight Pro - L / Black;1;129.900,00;NO;0.0;Pantalonetas;web;Zipaquirá;Cundinamarca;Addi Payment;Low
2927;2025-12-20 09:44:22-05:00;2025-12-20;paid;254.800,00;254.800,00;0,00;19.942,02;ELEVEN10, ELEVEN10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / L / Masculino;1;124.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2929;2025-12-21 15:06:57-05:00;2025-12-21;paid;144.900,00;129.900,00;15.000,00;20.740,34;ELEVEN10, ELEVEN10;0,00;1246;Pantaloneta de entrenamiento - Negro / M;1;129.900,00;SI;0.0;Pantalonetas;web;Pensilvania;Caldas;Wompi;Low
2930;2025-12-22 10:44:42-05:00;2025-12-22;paid;434.500,00;434.500,00;0,00;19.942,02;ELEVEN10, ELEVEN10;0,00;81505728;Calcetines tejidos Running - L / neon - ojos;1;29.900,00;NO;0.0;Calcetines;web;Sin información;Sin información;Wompi;Low
2930;2025-12-22 10:44:42-05:00;2025-12-22;paid;434.500,00;434.500,00;0,00;19.942,02;ELEVEN10, ELEVEN10;0,00;81505728;Calcetines tejidos Running - L / light blue;1;29.900,00;NO;0.0;Calcetines;web;Sin información;Sin información;Wompi;Low
2930;2025-12-22 10:44:42-05:00;2025-12-22;paid;434.500,00;434.500,00;0,00;19.942,02;ELEVEN10, ELEVEN10;0,00;14472;Giro Jersey Edicion especial 2025 Mujer - Rosa / M / Manga Corta;1;124.900,00;NO;0.0;Jerseys;web;Sin información;Sin información;Wompi;Low
2930;2025-12-22 10:44:42-05:00;2025-12-22;paid;434.500,00;434.500,00;0,00;19.942,02;ELEVEN10, ELEVEN10;0,00;80305;Jersey Vuelta a EspaÃ±a - Blanco / M / Femenino;1;124.900,00;SI;0.0;Jerseys;web;Medellín;Antioquia;Wompi;Low
2930;2025-12-22 10:44:42-05:00;2025-12-22;paid;434.500,00;434.500,00;0,00;19.942,02;ELEVEN10, ELEVEN10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / M / Femenino;1;124.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Wompi;Low
2931;2025-12-22 12:06:37-05:00;2025-12-22;paid;259.800,00;259.800,00;0,00;0,00;ELEVEN10, ELEVEN10;0,00;1246;Pantaloneta de entrenamiento Midnight Pro - M / Black;2;129.900,00;NO;0.0;Pantalonetas;web;El Retiro - Antioquia;Antioquia;Addi Payment;Low
2932;2025-12-22 15:58:50-05:00;2025-12-22;paid;277.800,00;277.800,00;0,00;0,00;ELEVEN10, ELEVEN10;0,00;80346;Jersey Tope de Gama Manga Corta - M;1;249.900,00;NO;0.0;Jerseys;web;Sin información;Sin información;Addi Payment + Wompi;Low
2932;2025-12-22 15:58:50-05:00;2025-12-22;paid;277.800,00;277.800,00;0,00;0,00;ELEVEN10, ELEVEN10;0,00;81505727;Calcetines tejidos - M / Black;1;27.900,00;NO;0.0;Calcetines;web;Barbosa;Santander;Addi Payment + Wompi;Low
2933;2025-12-22 16:26:09-05:00;2025-12-22;paid;289.900,00;289.900,00;0,00;0,00;ELEVEN10, ELEVEN10;0,00;1217;Pantaloneta Estelar Opa Shadow Ride - S;1;289.900,00;NO;0.0;Pantalonetas;web;Funza;Cundinamarca;Wompi;Low
2934;2025-12-22 19:54:04-05:00;2025-12-22;paid;249.800,00;249.800,00;0,00;39.884,03;ELEVEN10, ELEVEN10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / M / Masculino;1;124.900,00;SI;0.0;Jerseys;web;Yopal;Casanare;Addi Payment;Low
2934;2025-12-22 19:54:04-05:00;2025-12-22;paid;249.800,00;249.800,00;0,00;39.884,03;ELEVEN10, ELEVEN10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / L / Femenino;1;124.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2936;2025-12-25 20:04:28-05:00;2025-12-25;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVEN10, ELEVEN10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / S / Femenino;1;124.900,00;SI;0.0;Jerseys;web;Villavicencio;Meta;Addi Payment;Low
2939;2026-01-09 20:33:07-05:00;2026-01-09;paid;259.800,00;259.800,00;0,00;41.480,67;ELEVEN10, ELEVEN10;0,00;1246;Combo pantaloneta de entrenamiento + Medias de compresiÃ³n - Negro / M;2;129.900,00;SI;0.0;Combos;web;Rionegro;Antioquia;Addi Payment;Low
2940;2026-01-11 14:06:51-05:00;2026-01-11;paid;144.900,00;129.900,00;15.000,00;20.740,34;ELEVEN10, ELEVEN10;0,00;1246;Combo pantaloneta de entrenamiento + Medias de compresiÃ³n - Negro / M;1;129.900,00;SI;0.0;Combos;web;Aranzazu;Caldas;Wompi;Low
2941;2026-01-12 06:12:21-05:00;2026-01-12;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVEN10, ELEVEN10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / XL / Masculino;1;124.900,00;SI;0.0;Jerseys;web;Neiva;Huila;Addi Payment;Low
2943;2026-01-12 11:44:33-05:00;2026-01-12;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVEN10, ELEVEN10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / L / Femenino;1;124.900,00;SI;0.0;Jerseys;web;Ocaña;Norte De Santander;Addi Payment;Low
2947;2026-01-23 13:55:21-05:00;2026-01-23;paid;249.800,00;249.800,00;0,00;39.884,03;ELEVEN10, ELEVEN10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / S / Femenino;1;124.900,00;SI;0.0;Jerseys;web;Palermo;Huila;Addi Payment;Low
2947;2026-01-23 13:55:21-05:00;2026-01-23;paid;249.800,00;249.800,00;0,00;39.884,03;ELEVEN10, ELEVEN10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / L / Masculino;1;124.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2951;2026-01-24 09:23:58-05:00;2026-01-24;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVEN10, ELEVEN10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Blanco / S / Femenino;1;124.900,00;SI;0.0;Jerseys;web;Cartago;Valle Del Cauca;Addi Payment;Low
2953;2026-01-24 21:47:40-05:00;2026-01-24;paid;289.900,00;289.900,00;0,00;0,00;ELEVEN10, ELEVEN10;0,00;1217;Pantaloneta Estelar Opa Shadow Ride - L;1;289.900,00;NO;0.0;Pantalonetas;web;Melgar;Tolima;Addi Payment;Low
2959;2026-01-26 14:04:15-05:00;2026-01-26;paid;259.800,00;259.800,00;0,00;41.480,67;ELEVEN10, ELEVEN10;0,00;1246;Combo pantaloneta de entrenamiento + Medias de compresiÃ³n - Negro / S / Hombre;1;129.900,00;SI;0.0;Combos;web;Mosquera;Cundinamarca;Addi Payment;Low
2959;2026-01-26 14:04:15-05:00;2026-01-26;paid;259.800,00;259.800,00;0,00;41.480,67;ELEVEN10, ELEVEN10;0,00;1246;Combo pantaloneta de entrenamiento + Medias de compresiÃ³n - Azul / S / Hombre;1;129.900,00;SI;0.0;Combos;web;Sin información;Sin información;Addi Payment;Low
2964;2026-01-27 18:52:15-05:00;2026-01-27;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVEN10, ELEVEN10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / L / Masculino;1;124.900,00;SI;0.0;Jerseys;web;Yopal;Casanare;Addi Payment;Low
